start	end	text
184880	189680	prevented the manufacturer from exhibiting their new plane at the Farnborough Airshow—the
189680	193280	largest and most important trade show in the industry where the company expected to
193280	195780	secure crucial aircraft orders.
195780	200660	The show only happens every two years so this was a significant setback.
200660	205380	Some questioned whether the program could survive this blow, and it only barely did.
205380	208840	The program was nearly out of money in 2015.
208840	213440	Without the significant financial support of the governments of Canada and Quebec, the
213440	219160	program and company likely would not have survived, but it did and on June 15th, 2016,
219160	224220	the aircraft entered service with Swiss Airlines on its first ever commercial flight from Zurich
224220	225340	to Paris.
225340	228820	By all accounts the C-Series is a fantastic airplane.
228820	233040	For airlines it's efficient and versatile while passengers praise its rare level of
233040	235240	passenger comfort for a small plane.
235240	241300	It even has a range of up to 3,800 miles meaning it could hypothetically fly transatlantic into
241300	244940	small airports like London and Belfast city airports.
244940	250800	As of October 2017, there are 14 C-Series planes currently flying—9 for Swiss Airlines
250800	257480	and 5 for Air Baltic—but they have nearly 350 orders, enough to make the program profitable,
257480	262480	but until recently they lacked the most valuable kind of order—American ones.
262480	267800	With its tendency to use smaller planes, the American market will make or break the program,
267800	269600	and Bombardier knew this.
269600	273720	They were desperate for an order from one of the main three US airlines to prove its
273720	280680	viability so much so that they allegedly sold 75 of them to Delta for only $20 million
280680	284460	each—a quarter of the $80 million list price.
284460	289900	That was an amazing price for Delta, but it was low enough that it might have been illegal.
289900	291900	This is a practice known as dumping.
291900	297260	The cost for Bombardier to make a C-Series plane is about $30 million so it was selling
297260	301580	these planes that they hadn't even made yet at a loss because they wanted to gain
301580	303600	prevalence in the US market.
303600	308640	Predatory pricing techniques like this are against the law in the US and many other countries
308640	313680	so Boeing took action and filed a dumping petition with the US Department of Commerce.
313680	318160	But here's the problem—Boeing doesn't make an equivalent airplane to the C-Series.
318160	323620	They say that the dumping will curtail the sale of its smaller 737-700 planes but Delta
323620	327200	itself has said that they didn't want the 737s.
327200	333260	Boeing couldn't offer them a delivery slot before 2020 and the 737 is a fundamentally
333260	334260	different plane.
334260	339100	The C-Series has better range, can take off from a shorter runway, is more efficient,
339100	341900	and is empirically a smaller airplane.
341900	346700	Boeing claims that Bombardier received subsidies that allowed for the below market pricing,
346700	351060	but the money Bombardier received from the governments of Quebec and Canada came in either
351060	355160	exchange for ownership of the program or in the form of interest-free loans that will
355160	356540	be paid back.
356540	362440	Boeing, on the other hand, has received over $14 billion in subsidies in the last 20 years
362440	365760	through tax breaks from US state and federal governments.
365760	370560	Nonetheless, Boeing asked the US Department of Commerce to impose an 80% tariff on the
370560	373680	plane to bring the price above the manufacturing cost.
373680	379000	The US Department of Commerce responded by placing a 300% tariff on the plane.
379000	382480	At this point it seemed like the end of the line for the Bombardier plane.
382480	387500	With a tariff that high, it could never be both competitive and profitable in the crucial
387500	388860	US market.
388860	390380	But then Airbus stepped in.
390380	397260	On October 16th, 2017, the two companies announced that Airbus would be acquiring a 50.01% stake
397260	398660	in the C-Series program.
398660	402980	Bombardier is just giving away this stake for free, but the reason this is so great
402980	407860	for them is, for one, Airbus is a marketing and sales powerhouse.
407860	412180	Their resources far outstrip those of Bombardier and they will be able to sail more planes
412180	414600	than Bombardier could ever have dreamt of.
414600	420340	On the other side, since the C-Series doesn't really overlap in size with any Airbus plane,
420340	424900	Airbus gains a new modern airplane in their lineup that will allow airlines to have truly
424900	426340	all Airbus fleets.
426340	431480	But the real reason Bombardier partnered up with Airbus is because of this—Airbus'
431480	433780	final assembly line in Mobile, Alabama.
433780	438520	By assembling the C-Series aircraft in the US, they'll essentially be American planes
438520	441820	which means that they won't be subject to US import tariffs.
441820	443740	At least according to Bombardier.
443740	447260	Boeing believes that they will still be subject to the tariffs since they're still the same
447260	452500	planes that receive subsidies while some external observers have suggested that only the 48%
452500	456700	of the plane manufactured outside of the US will be subject to the 300% tariff.
456700	460460	What will actually happen is up to the US Department of Commerce.
460460	464640	Independent analysts have estimated that over the next 20 years there will be a demand for
464640	469140	about 5,500 aircraft of the C-Series' size.
469140	474260	Before the Airbus takeover, Bombardier was expected to fulfill 40% of that demand—just
474260	475840	over 2,000 planes.
475840	481580	After the takeover, the C-Series is expected to capture up to 60% of that market—well
481580	483060	over 3,000 planes.
483060	488500	That's tens of billions of dollars in additional revenue and the C-Series now has real potential
488500	490900	to become an iconic airplane.
490900	495060	While it would have been hard to predict this turn of events, this takeover, directly brought
495060	499260	on by Boeing's actions, proves a hard-hitting blow to the company.
499260	504280	Without spending a cent on development, Airbus now has a plane in a market segment that Boeing
504280	505720	cannot compete with.
505720	510940	The C-Series will dominate this market segment and every cent Airbus and Bombardier makes
510940	513160	is money lost on Boeing's part.
513160	518340	Just as Boeing expected, the C-Series will hurt its business in the US, but now it'll
518340	521580	happen with a fully legal, American-made plane.
521580	526280	If you have a business, a YouTube channel, a podcast, an event, or anything else, you
526280	530280	need a website and there's nowhere better to build it than Squarespace.
530280	535020	I made all my websites with Squarespace because their website builder and customizable templates
535020	537960	make it easy to set up a great looking website.
537960	542500	They also handle all the setup, hosting, and maintenance of the website so you really don't
542500	543940	have to worry about anything.
543940	548540	If you ever have any issue, they have 24-7, award-winning customer support to help you
548540	549540	out.
549540	552980	The point is that they're offering Wendover Productions viewers 10% off their already
552980	557940	reasonable prices exclusively by going to squarespace.com slash wendover.
557940	562220	They make this show possible and are truly a great company so please do at least go check
562220	565540	them out over at squarespace.com slash wendover.
565540	569820	Thanks for watching and I'll see you again in two weeks for another Wendover Productions
569820	570320	video.
