start	end	text
181280	184300	There's a huge gap in the market.
184300	189700	The biggest Boeing single-aisle aircraft in production is the 737 MAX 10 while the smallest
189700	193500	twin-aisle aircraft is the 787-8 Dreamliner.
193500	199260	In an all-economy configuration the MAX 10 carries 230 passengers while the Dreamliner
199260	202100	carries 359 passengers.
202100	209120	Meanwhile the MAX 10 can fly up to 3,700 miles while the Dreamliner can fly up to 8,300 miles.
209120	216780	At between 230 and 280 passengers and up to 4,000 nautical miles, the 757 perfectly fits
216780	222200	between the two sizes but we need a plane of the future for this middle spot.
222200	227200	Neither Boeing or Airbus has officially announced plans for a middle of the market plane but
227200	231860	it's almost certain that the next entirely new plane to hit the market will be in this
231860	233560	sweet spot of size.
233560	239380	Boeing tried to hurriedly make a plane this size with the 737 MAX program but many traditional
239380	241260	airlines aren't buying it.
241260	245920	Budget airlines love using it to serve between the British Isles and US East Coast but the
245920	252840	largest 737 MAX can only fly up to 3,700 miles—only barely reaching continental Europe
252840	253840	from New York.
253840	260000	United, Delta, and American Airlines all want a longer range and slightly larger plane for
260000	262800	their low-demand transatlantic routes.
262800	266160	So here's the good news—this plane is coming.
266160	270760	There have only been trickles of information but we've all but confirmed that the Boeing
270760	278000	797 will be a brand new plane between the size of the 737 and the 787 and here's what
278000	279000	it will look like.
279000	286580	It will have between 225 and 260 seats and a range of just shy of 6,000 miles—enough
286580	289820	to get even to the American west coast from London.
289820	294600	While the increased range of the 737 MAX planes is allowing transatlantic service from smaller
294600	300280	cities in the British Isles and American East Coast, this 797 will open transatlantic service
300280	306040	from cities deeper into the continents along with replacing the aging 757s.
306040	310560	With super-efficient engines and composite design, it will be one of the most efficient
310560	314880	planes yet and further drive down the cost of hopping the pond.
314880	318860	Meanwhile, Airbus is doing nothing, because they already tried.
318860	326120	The Airbus A310 was exactly the size of this potential 797 but they only sold 250 of them.
326120	328420	It was likely before its time.
328420	332420	Starbucks just didn't consider serving long-haul routes between smaller markets at
332420	333420	the time.
333420	334900	It's a newer concept.
334900	342300	Ironically, the best replacement for the Boeing 757 is actually an Airbus plane—the A321neo
342300	343300	Long Range.
343300	346740	But this plane is a bit too small to serve as a true replacement.
346740	351380	It's more a temporary solution until Boeing releases their solution.
351380	357360	As of now, the 797 would most likely enter service in 2025 so it will be a while until
357360	360400	we know which manufacturer chose correctly.
360400	361880	But what's next?
361880	366780	After completing their entire ranges of aircraft sizes, what will Boeing and Airbus make to
366780	368400	remain competitive?
368400	372880	Right now oil prices are low so there's less pressure to operate greener aircraft,
372880	378360	but most analysts predict a doubling of oil prices in the next 20 to 30 years with ever
378360	380720	faster increases after that.
380720	385960	The industry will need to adapt to stay alive against the potential future threat of high-speed
385960	388920	land-based transportation systems like Hyperloop.
388920	391760	For that, electric is the answer.
391760	396680	Fuel is airlines number one cost and cutting that out would make flying competitive in
396680	402040	price to taking the bus but electric aircraft have their limitations.
402040	406440	Current batteries are heavy and electric engines are weak so electric aircraft are limited
406440	411960	in speed and range but there's a place for that kind of aircraft—on regional routes.
411960	416080	Airlines currently dominate the 200 to 400 mile transportation market.
416080	419600	Think DC to New York, Edinburgh to London, or Tokyo to Osaka.
419600	424240	There's just no way that the plane can beat the train in terms of price, convenience,
424240	428780	and time, but the electric aircraft has the potential to beat the train on the most important
428780	431400	of those three factors—price.
431400	436240	By offering a transportation option at roughly the same cost but significantly faster than
436240	441640	the bus, electric aircraft will have the potential to dominate the short-haul market because
441640	445520	on shorter routes, aircraft speed doesn't really matter.
445520	449360	On flights so short, aircraft barely get up to their top speeds.
449360	454660	Both British Airways and Flybe operate the Edinburgh to London Heathrow route, for example,
454660	462280	but British Airways uses A320 and 767 jets while Flybe uses Bombardier Dash 8 turboprops.
462280	467640	British Airways flies this route in an average 79 minutes while Flybe, with their slower
467640	473200	turboprop planes, flies between Edinburgh and London Heathrow in a faster 73 minutes
473200	474200	on average.
474200	480800	British Airways' A320 has a top speed of 541 miles per hour while Flybe's Dash 8
480800	486760	has a top speed of 370 miles per hour and yet the turboprop flies the route faster.
486760	491080	On such a short route, the low speed of an electric airplane wouldn't matter since
491080	496560	aircraft can't get up to speed and the dramatic cost reduction would make airplanes the absolute
496600	500360	dominant transportation method in short-haul markets.
500360	504640	Airbus is the current market leader in electric aircraft development with a goal to release
504640	510320	a hybrid commuter aircraft by 2030 but as the reality of a world without oil nears,
510320	515440	Boeing will likely start more serious development of an electric aircraft in the coming years.
515440	519400	None of this is to say that we will never see some of the more exciting future aircraft
519400	525080	concepts but the entire aviation industry is dictated by economics, not comfort.
525080	530200	It's a lot easier for airlines to market lower prices than it is for them to sell higher
530200	534140	comfort so more efficient aircraft will always win.
534140	538280	With the completion of a middle of the market airplane, however, the entire range of aircraft
538280	543400	sizes will be filled in a way that might allow the aircraft manufacturers to turn their focus
543400	548480	to developing more novel aircraft concepts that will change the way we fly in the future.
548480	552680	The good news is that these aircraft developments are all about making flying cheaper which
552680	556440	will let more and more people fly for less.
556440	561240	If you have a business, a youtube channel, a podcast, or really anything else you need
561240	563040	a professional web presence.
563040	567960	It's how people find you nowadays and nobody makes it easier to build your website than
567960	568960	Squarespace.
568960	573960	They have dozens of beautiful designer templates that make it simple to make a beautiful looking
573960	574960	website.
574960	579720	You can create an e-store, a blog, a portfolio, or just a simple landing page with your contact
579720	580720	info.
580720	586720	If anything goes wrong they have fantastic, award-winning customer service available 24x7.
586720	594740	No matter how you use Squarespace, you can get 10% off your order by going to squarespace.com.
594740	602000	Squarespace is what I use because it just works and you should too by going to squarespace.com.
602000	606120	Aside from that, please be sure to check out my podcast Showmakers, my new channel Half
606120	610240	as Interesting, and subscribe to this channel to get all my future videos right when they
610240	611240	come out.
611240	615560	Thanks again for watching and I'll see you in two weeks for another Wendover Productions
615560	616240	video.
