start	end	text
806500	814020	and it's like I got the tractor, the complete set, and it's like hell yeah, give me those
814020	821820	awesome toys I want to play, but in the new Teletubbies, in the Teletubbies reboot,
821820	826660	they completely messed this up, again, as usual like why am I not surprised at this point,
826660	833780	how could a show possibly be this incompetent, they mess up the kitty kid play time in the
833780	839380	bedroom floor, so now you got this kid in a wheelchair, like I don't want to learn about
839380	844780	kids in wheelchairs, like that just makes me sad, I just want to play with toys on a
844780	851820	farm, and it's like, you're putting them, look this is terrifying, he's in a wheelchair,
851820	857220	why is he even in this precarious predicament in the first place, like this is teaching
857220	863460	kids to just not fear high places, high places are terrifying, I don't want to be in a high
863460	869500	place, this kid's in a wheelchair, is it because he fell off a high place in the first place,
869500	875100	why is he even here, I want to go back to the little girl in the yellow shirts room,
875100	886340	and play with farm animal toys, I want to go to this horrifying, it's horrifying, it's
886340	893700	horrifying, why would they think this was appropriate to children, and I don't know,
893700	897380	from an adult perspective, it's completely, it's completely unattainable, like the horses
897380	904540	you got, the horses man, it's like, have you ever seen a horse in real life, they're all
904540	909020	over my favorite show, My Little Pony, Friendship is Magic, but have you ever just seen a horse
909020	918020	in real life, it's a majestic creature, okay, and she had like three horse toys, but what
918020	926660	the reboot can't get right, is that no kid wants to go up to a high place and like, nobody
926660	933380	cares about that shit, okay, everyone wants to play with farm animal toys, but who the
933380	938620	heck wants to go up to a horrifying place, where you might fall and just kill yourself
938620	945860	by hitting the ground too hard, you know, blatant Windows product placement here, like
945860	951060	how can you be, like I remember when cartoons were just cartoons, you know, and you could
951060	957900	just watch them without having a freaking Windows ad play on your screen every ten seconds,
957900	966820	and all of a sudden you got to integrate Windows to kid and Windows Phone and playing Minecraft,
966820	975100	Jesus Christ, this is some of the worst content I've ever seen, and I don't know, I think
975100	980780	it should just be taken off the air entirely, because I don't like it, like to hell with
980780	986820	all the kids who like it, like they're idiots, okay, this is the worst piece of programming
986820	993980	I've ever witnessed, and we should riot in the streets, and we should, we should just
993980	1000060	like, we should go to Congress, we should go to Congress in whatever country, or just
1000060	1005900	go to your Congressman, go to your government, and just like, just like throw stones at them
1005900	1010860	or something, or I don't know, like yell at them, get like a megaphone, and like try to
1010860	1015180	scream at them, maybe they can hear you, and try to take this stuff off the air, like this
1015180	1021400	is completely disgusting, why would they allow this to air on television, they took
1021400	1027060	a great series in the Teletubbies, and they completely ruined it, and I think that's just
1027060	1035100	unacceptable, so yeah, thanks for watching this cartoon rant, make sure to subscribe
1035100	1044100	and like this video, and donate to me on Patreon, for the Patreon rewards, next week I'm going
1044140	1050380	to be reviewing Bugs Bunny, and talk about the problems with Bugs Bunny, and how it's
1050380	1055740	like one of the worst cartoons of all time, and I don't like it, and it's not as good
1055740	1062820	as My Little Pony, so yeah, thanks for watching, and make sure to like and subscribe, this
1062820	1072820	has been Anime Gamer BronyFurry3000, signing out here, with another important cartoon news
1072860	1079860	update, that's also my opinion, but it's actually fact, that's not my opinion, so yeah, make
1080740	1090740	sure to subscribe to me, and I will catch you guys on the flippy flip, so goodbye!
1102820	1109820	Thanks for watching, see you next time!
1132820	1139820	Thanks for watching!
