start	end	text
224680	229480	I don't just want to have a healthy body and not a healthy mind or a clear headspace.
229480	233180	I want to stay positive. I want to be encouraging. I want to be uplifting to you.
233180	238580	Like, that's the reason I started my YouTube channel, is to be a positive space and be an uplifting space
238580	242880	for you to come and get inspired when you're feeling like you're struggling or you're down.
242880	247180	Over time, she gradually cultivated an audience who were engaged in her day-to-day life.
247180	250780	Her views tended to fluctuate a little, but her subscriber base was advancing,
250780	253180	and she appeared satisfied with what she had created.
253180	256380	After all, she was just a small piece of this family puzzle.
256380	258380	I think that's what drew in certain viewers.
258380	262380	Micah had found Elaine, and even though I personally found it a tad repetitive,
262380	264680	rhythm and routine is comforting for many people.
264680	266780	In many ways, Micah did everything right.
266780	271480	She'd married an eligible bachelor, delivered children who were being raised in a supportive climate,
271480	274780	and maintained her own well-being while helping others do the same.
274780	277680	She was really living the American dream.
277680	279180	But was that enough?
279180	281080	Hi guys, and welcome back to my channel.
281080	284880	Today I'm going to be sharing with you 15 baby names that I absolutely love,
284880	286880	and one baby name that I'm going to be using.
286880	291480	You see, in spite of her accustomed comfort zone, Micah always had a wild side,
291480	295380	an edge to her, which may not necessarily correlate with the rest of her image.
295380	299380	She aspired for something more in her role as a mother, and perhaps as a creator,
299380	305180	and she couldn't just direct all that energy into quirky names like Camden, Remington,
305180	307780	Niega, and Abecorn.
307780	309480	Yes, Abecorn.
309480	310580	No judgment, of course.
310580	314380	If there are any Abecorns in the comments, be sure to make your presence known.
314380	316080	I'm not invalidating you.
316080	318780	However, there was one name that stood out from the rest.
318780	322480	For the 12th name that I really like is Huxley.
322480	325280	I think this is a really edgy, super modern name.
325280	330280	Yes, Micah was a super modern renegade who had a vision for what her family could be.
330280	334980	And after three children, she was ready to venture from the security of a suburban white bread world.
334980	341180	And on the 6th of July 2016, our Mrs. Stauffer made the announcement that would change her life forever.
341180	343180	Hi guys, and welcome back to my channel.
343180	348480	Today, Jim and I have a very big surprise and secret that we want to share with you guys.
348480	351680	But maybe Dorothy should have stayed in Kansas.
351680	356180	You'll have to find out after we've spoken about rage.
356180	358180	Stop, stop, stop, stop, stop, stop.
358180	359680	Excuse me, I would like to finish the ad, please.
359680	360980	They're not paying me this time.
360980	362480	The people deserve to know.
362480	364280	Oh, Jesus Christ, out!
364280	366480	It's about my sheer love for the game.
366480	367880	Out, go, leave.
367880	369280	Okay, okay, I'll go.
371280	372780	Tro, where's the door handle?
372780	373280	Wait.
384780	387280	Come on, Tro, you haven't fed us in two days.
387280	388780	I don't see what the fuss is about.
388780	391480	The answers haven't eaten in weeks and they've never been better.
394280	395780	Please just just let us go.
395780	396980	We'll do anything.
396980	398180	Anything, eh?
398180	400480	Well, I suppose I can offer you a way out.
400480	401880	What? Tell us!
401880	405680	All you have to do is listen to this one message.
405680	410580	Raycons are the new hottest thing for your ear since I dropped my latest mixtape,
410580	412680	Hot Wraps and Top Hats.
412680	416980	It was founded by Ray J, our upstanding citizen of the century,
416980	420580	who has also dabbled in hip hop, though not quite to my ability.
420580	423880	But there's a reason for that, because he has been behind the scenes,
423880	429680	crafting some of the most cutting edge premium earbuds this universe has ever witnessed.
429680	431480	I mean, look at this.
431480	434980	They just go in your ear, wireless, like that.
434980	437280	And if they don't, multiple fits.
437280	441080	As life has always taught me, you got to be prepared for any size.
441080	445880	They even come in this nice rechargeable case, which give your earbuds newfound power.
445880	447780	It's like some sort of magic.
447780	450380	Ray J is basically a sorcerer.
450380	452880	The Harry Potter of premium earbuds.
452880	456480	When I put them in, I feel like a different person.
456480	457980	Wait, that is a different person.
457980	459980	Give my earbuds back, you prick!
459980	465280	There are so many colours, from blue, to red, to black, to red, to blue.
465280	466680	My favourite is red.
466680	469080	It matches with the blood of my enemies.
469080	472280	And it's not just me that is going ballistic.
472280	473180	Insane.
473180	479580	Snoop Dogg, Mike Tyson, and Rich the Kid are all losing their minds over this brand.
479580	483380	Full grown adults, obsessing this is madness.
483380	487280	Well, apart from Rich, I suppose, though, he does look quite mature for a child.
487280	489680	Raycons basically do anything.
489680	494180	Well, they won't cook you dinner, but you can listen to them while you cook your dinner.
494180	495780	Just don't leave that oven on.
495780	497580	Crap.
497580	498980	There goes the house.
498980	500180	Third one this month.
500180	504980	But just put on your talking heads, and you have some real ambience.
504980	506280	To perfect that ambience,
506280	509080	be sure to use the everyday E25s.
509080	513780	Six hours of play, Bluetooth pairing, a more compact design.
513780	516580	Ray J, the absolute madman.
516580	519180	Why? Why did you do that, Ray J?
519180	521980	That model also has some decent reviews as well.
521980	522780	So there's that.
522780	528480	And now Ray is telling me he wants a big, huge, massive gargantuan 15% off
528480	530880	if you click the link in the description below.
530880	533580	By Raycon.com forward slash tro.
533580	536880	That's by Raycon.com forward slash tro.
536880	538680	Bish bash bosh.
538680	542980	Now I know why everybody loves Raymond.
542980	547280	Well, I did say it was a way out.
547280	549080	Now back to the video.
555080	559880	There has been something that we have been hiding for about a month now.
559880	565180	And we're really just so blessed and so excited to share with you guys.
565180	570680	Jim and I have decided that we are going to adopt from China.
570680	574280	We're going to be adopting a little boy from China.
574280	577480	We haven't officially formally started the process yet.
577480	582080	And we do plan on taking y'all with us through the journey and all of the steps along the way.
582080	583280	Yes, it was in this video.
583280	587880	The couple announced their intentions to adopt with the name being decided shortly after.
587880	590080	As some of you may be intending to look it up,
590080	593880	this was the one mentioned earlier in the naming video, not Abercorn, I'll add,
593880	595980	but I shan't be mentioning the name further.
595980	598180	The Stauffers seemed optimistic about their choice,
598180	601280	and in the coming year traveled to China to find their new son.
601280	603580	This adoption was in part supported by GoFundMe,
603580	607980	which was meant to contribute to the costly process that such a task can give rise to.
607980	609880	Adoption is no easy venture.
609880	612280	It shouldn't be like window shopping for a new child.
612280	613280	Even at a young age,
613280	618080	many orphans face acute developmental challenges brought on by the often turbulent environments
618080	620680	and lack of secure attachment figures that come with it.
620680	621380	With this in mind,
621380	624680	there is a lot of respect for those who choose to undertake such an endeavor
624680	627880	and provide a child with the joyful youth that they deserve.
627880	629680	However, they must also be well prepared,
629680	633880	and most of Micah's preparation appeared to amount to reading inspirational quotes.
633880	635680	Like I said, more than anything,
635680	636880	this is our boy,
636880	641880	and we don't need to consult with any more physicians until I bring this little guy home.
642680	643480	He's our son,
643480	644880	and that's that.
644880	646880	He's not going to treat him.
646880	648180	We're not going to return him.
648580	649280	He's our boy.
649980	651780	Now, I just to an extent,
651780	655880	I cannot say exactly what happened behind the scenes when it came to Micah's planning.
655880	660680	However, the way she presented it on her channel may raise a few questions in hindsight.
660980	666180	We sent off our imaging to our physician that's kind of been on board with.
666880	668180	She's been reviewing the files.
668180	670980	She's been very optimistic about this little boy.
670980	673080	She's like, I don't see anything wrong with him.
673080	674880	He looks perfect to me.
675280	676780	And then when she got the imaging,
676780	680180	her optimism went down significantly.
680580	683980	She, and it's nothing against this physician.
683980	686880	You know, she's just listening to what other doctors,
686880	692480	other neurosurgeons and neurodevelopment specialists are telling her.
692780	698280	But her prognosis and everything for our son just went drastic.
698280	705380	She kind of almost discouraged us from adopting him like saying that this is going to be severe.
705380	707180	This is going to be a lot.
707380	712180	There were clearly people around Micah who harbored doubts about the feasibility of the family's ambitions.
712180	713780	Nonetheless, this did not faze them,
713780	715580	and towards the end of 2017,
715580	719180	they uploaded a series of videos which followed them on their adoption journey.
719180	721680	Many of these videos were uploaded onto their second channel,
721680	722680	The Store for Life,
722680	728180	whose presence has been completely expunged from the internet for reasons that we will discuss in due course.
728380	732780	So what we did is we took his CT scans to our second physician
732780	736880	because we had two doctors on board reviewing our son's file.
737280	742280	And that doctor gave us a bet, a much better thought process.
742280	744480	He said, you know what?
745280	747880	What she said could be very well true.
747980	750180	But look at the videos on this little guy.
750180	752480	He is developmentally on track.
752580	753380	He is talking.
753380	754480	He is walking.
754580	755680	He's throwing balls.
755680	756780	He's climbing furniture.
756780	757680	He's acting.
757680	765280	He is walking and talking like a normal one year old and doing things that are beyond his developmental schedule.
765380	771480	So be aware that that little brain may be compensating more than we realize,
771480	774680	and maybe he is just doing just fine.
775080	776580	However, back to China,
776680	781580	all necessary arrangements to ensure a smooth and straightforward adoption have been put in place,
781580	786580	with Micah and her husband traveling out to the adoption clinic where they proceeded to meet prospective candidates
786580	787980	for their nurturing family.
788080	790380	One individual rose above the competition.
790380	793980	Yes, a child that upon encountering Micah just knew was the one,
793980	796380	one that she had a connection with like no other.
796480	801280	And when she felt that, she decided to act on her intuition and finalized this process.
801580	805780	I actually got to see him prior to meeting him.
806080	809180	And when I saw him, I just lost it.
809180	811380	I cried so hard.
811480	812980	My heart couldn't quit beating.
812980	815780	It was just one of those feelings where you just know,
815880	816680	you know,
816680	820780	and it was just the craziest feeling that I've ever felt in my entire life,
820780	821380	which is really,
821380	821980	really cool.
822080	823980	As well as being covered on their second channel,
823980	827580	many of the adoption stages were broadcast on Micah's main account as well,
827680	830280	even receiving its own specialized playlist.
830380	832580	She was clearly very proud of this achievement,
832580	836680	and the video of the adoption day would go on to obtain over five million views.
836680	837380	In these videos,
837380	842380	Micah would present herself as this resolute, uncompromising mother who would never rest on her laurels
842380	845280	or have her commitment to her new son worn down.
845280	846180	If anything,
846280	849480	my child is not returnable.
849680	850080	I,
850080	853180	so when I heard all of the things that that doctor was telling us,
853680	856280	it kind of went in one ear and out the other.
856280	857980	I wasn't in a state of denial.
857980	860880	I accepted and took on everything that she said.
860880	861880	And I sat down with Jim.
861880	862180	I said,
862180	862680	you know,
863380	864780	worst case situation.
865180	867180	If our little boy at one point in his life,
867180	870580	he needs to be in a wheelchair and he needed full on care.
870780	871780	Would you still love him?
871780	872380	And we,
872380	873580	without a doubt in our minds,
873580	874180	we knew.
874580	877080	No matter what state he came to us,
877080	878280	that we would love him.
878780	880280	It's a very stirring sentiment,
880280	883880	and one that would be reiterated over the coming years in YouTube videos,
883880	885080	social media posts,
885080	886480	and even in interviews.
886480	888580	Micah was now not only a health conscious,
888580	889580	hardworking mother,
889580	893280	but she had used her influence to give back to someone much less fortunate.
893280	895980	There was no price that you could put on such an opportunity,
895980	899580	and the child always presented the perception that this was mutual gratitude,
899580	901780	because that's the sort of person that Micah was.
901780	903480	Even when she was giving back,
903480	904980	she was learning so much,
904980	907080	and she was ready to learn more.
907680	910780	I can definitely say that I'm a better mom today,
910780	913680	and I can't wait to see the lessons that he teaches me.
913680	914580	Why am I crying?
914980	917680	I can't wait to see some of the lessons that he teaches me.
919580	920780	Many years from now,
920780	924280	but I just want to tell him if he ever watches this,
924880	925480	thank you.
927080	929480	I wouldn't take back any of those hard days,
929880	932180	or any of those moments,
932180	935280	because I've taught me so much,
935280	940180	and I just pray to be an amazing mom to him,
940180	944180	and just take the best care of my family as I humanly possibly can.
944280	947280	However, some lessons are harder than others.
947680	948080	You see,
948080	950880	their new son was a greater challenge than one had anticipated,
950880	951980	because according to Micah,
951980	955680	the Chinese adoption center's experts had misdiagnosed him.
955680	956180	In fact,
956180	957380	in an interview with The Bump,
957380	961480	Micah stated that the adoption agency had commented that he suffers from a small brain tumor.
961580	964080	This should not have affected his cognitive ability.
964080	964380	However,
964380	966680	they observed behaviors which they couldn't explain,
966680	967680	such as biting,
967680	968280	pinching,
968280	969880	and banging his head against a wall.
970080	974580	The couple observed that he must have been more developmentally challenged than they had initially assumed,
974580	976080	and after multiple consultations,
976080	979780	it was revealed that the child had actually experienced a stroke while in utero,
979780	981880	and this was stifling his mental faculty.
982280	982780	Originally,
982780	985280	it was thought that this setback was only temporary,
985380	988980	and that the Stauffer's new son would easily catch up with his peers over time.
989080	989380	However,
989380	990280	this was not the case,
990280	993680	and after a series of further evaluations through an expensive health system,
993680	996480	the son in question was diagnosed with level three autism.
996480	998980	This is the most serious diagnosis on the spectrum,
999080	1002880	and a person suffering from it will face serious challenges in social interaction.
1002880	1007280	It is also noted that they will require high levels of support to help them manage their condition.
1007680	1009180	In this 2019 article,
1009180	1012980	Micah reflects on the diagnosis and states that after a period of introspection,
1012980	1015080	she realized the problem wasn't with her son,
1015280	1016280	but with herself,
1016280	1017380	and that this affliction,
1017380	1018380	although challenging,
1018380	1020680	only served to illuminate the beauty of life.
1020880	1021580	To quote,
1021780	1024580	He taught me to quit giving a damn what other people think.
1024680	1027080	When people stare at you and judge your parenting skills,
1027080	1031080	you have to learn to let those horrible looks and mean words roll right off your shoulder.
1031280	1033780	Parenting a child with autism looks very different,
1033780	1035680	and people don't know how to perceive that.
1035880	1036580	To be frank,
1036680	1038180	they don't have to understand.
1038380	1041180	All that matters is that we're doing the best for our family.
1041580	1042780	We still have hard days.
1042780	1044880	I still seek guidance and ask for help,
1044880	1046980	and sometimes I still break down in tears.
1047080	1052480	But the one thing I know for sure is that our son doesn't go a day without being endlessly loved.
1052580	1053680	Adoption is love.
1053880	1055080	It takes a lot of grit,
1055280	1055580	sweat,
1055580	1056280	and tears,
1056580	1058280	but it's so worth it in the end.
1058780	1061280	Even if your ending looks different than you had planned,
1061580	1062380	just remember,
1062680	1064680	different isn't a bad thing.
1064980	1066380	This was Micah's philosophy,
1066480	1070180	and one that she continued to advocate for right up to 2020.
1070280	1075080	This year has been so amazing to kind of affirm those questions in my head
1075080	1076380	and let me know that like,
1076880	1078680	I am fighting the right fight.
1078680	1081080	I am doing what is best for my kiddo.
1081380	1085780	There's so many days that I'm just so grateful that I got the opportunity to get to be your mama.
1086380	1086880	And
1087380	1089180	he is my son through and through.
1089180	1090380	He's my baby boy,
1090380	1090980	and I am
1092580	1093980	so glad that
1094580	1096180	he is part of our family.
1096580	1097380	I couldn't
1098380	1100380	I couldn't do my day without him.
1100380	1100980	So,
1101780	1102980	what changed?
1114380	1116180	Micah was a content creator.
1116380	1118180	When she found a formula that people enjoyed,
1118180	1119980	she would deliver it again
1120380	1121180	and again
1121380	1122180	and again.
1122580	1126180	And that truth was no different to the content she released with her adopted son.
1127180	1131380	I'm so grateful, so blessed, and so thankful all at the same time.
1131580	1133980	Just because things are hard doesn't mean they're bad.
1133980	1136180	It just means it takes a lot of work.
1136380	1138580	And one day I'll be so grateful for
1139180	1142980	all the hard work and all the time and all the energy put into our baby.
1142980	1147580	She was an individual who wanted to present herself as the embodiment of the can-do mindset.
1147580	1149780	She may face hurdles, but she was braced for them,
1149780	1153080	and she was ready for the difference that she would make through overcoming them.
1153680	1157480	Many creators, particularly vloggers, present their content as this journey,
1157480	1160680	and we will see them hit a milestone, and it will feel good.
1160880	1162880	It provides the impression of progress.
1162880	1166080	It's what reels in a lot of audiences, and with Micah's son,
1166080	1169880	there was an opportunity to show more than the basic developmental breakthroughs.
1170280	1172880	In the years following the adoption, in spite of the challenges,
1172880	1175880	Micah documented many of these milestones that her son reached.
1175880	1179480	People tuned in for this, providing the mother with a consistent level of growth.
1179480	1182080	However, this was also a troublesome formula.
1182080	1184880	As a blogger, you choose how much of your life is presented.
1184880	1186180	It's a nice privilege.
1186180	1190380	However, at the same time, this presentation also has a bearing on how you are perceived.
1190380	1194380	Micah chose to depict her life in a way that painted the environment as challenging,
1194380	1199180	yet manageable, with the occasional inspirational speech about how she was going to pull through,
1199180	1200980	the sort of person who would never give up.
1200980	1204880	So the worst thing that she could do in any circumstance is to give up.
1204880	1207680	To many, she would not only be betraying her adopted son,
1207680	1211380	but she would be betraying the spirit that she had constantly promoted on her channel,
1211380	1213180	and compromise her own mantra.
1213480	1214780	How could you do that?
1215080	1216980	Well, let's move to the present year.
1217180	1220480	Now, the start of 2020 is where the schedule becomes a bit murky,
1220480	1224180	mainly because no one was particularly concerned with what Micah Stauffer was doing.
1224180	1227780	She continued to upload content about her family, nothing particularly new.
1227780	1230580	However, there was an increasing absence of the son of interest.
1230580	1233880	Micah had given birth to a new child named Onyx the year before,
1233880	1236980	and in January, they took their newborn on a vacation to Bali,
1236980	1239280	implying that the other children had been left at home.
1239280	1244180	The last public statement made regarding his well-being prior to this fateful video was released in February.
1244180	1248880	This post appeared to divulge difficulties regarding coping with their child's temperamental nature.
1248880	1252780	Following that post, the son ceased to make appearances on the family's social media,
1252780	1256980	with both Jim and Micah making comments alluding to adversity in their lives.
1256980	1260580	However, as they were not specific, there was little people could deduce from it.
1260580	1265580	Nonetheless, as time passed, people became increasingly suspicious as to their child's whereabouts,
1265580	1267880	and began to apply pressure onto the couple.
1267880	1272480	Users began to speculate in forums, and in the comment sections of the Stauffer's social media,
1272480	1275080	shedding further light onto the unanswered question.
1275080	1279080	People started constructing hypotheses as to what exactly happened to their young'un,
1279080	1282580	and these rumours were only going to gather momentum if left unaddressed.
1282580	1284480	After all, he is your son.
1284480	1288080	So on the 26th of May, the Stauffers decide to set the record straight,
1288080	1290880	and provide people with an update on their family.
1291280	1297280	So this is by far the hardest video James and I have ever publicly had to make.
1297280	1299480	How do you break bad news?
1299480	1303080	It's a tough one, especially when that news is equally bad news for yourself,
1303080	1306580	and make no mistake, this was an awful scenario for Micah to find herself in.
1306580	1310080	Not only was she going to undermine the tons of rhetoric she had espoused,
1310080	1311680	she had to explain why.
1311680	1316280	This was obviously an upsetting decision for any family to enact,
1316280	1318980	and must have been made with a heavy heart.
1318980	1323380	Therefore, it was understandably a difficult subject for them to speak about.
1323380	1328280	However, at the same time, this decision was clearly one taken with great deliberation,
1328280	1333180	and these Stauffers can take all the time they need to justify it in a way that makes sense.
1333180	1338780	They had ample time to prepare an explanation that was empathetic to people's inevitable objections,
1338780	1341580	but still made sense of the dilemma that they had been placed in.
1342080	1343380	Did they manage that?
1343380	1346780	Well, let's discuss the content of the video first.
1346780	1351580	Micah opens by thanking her amazing viewers for respecting their son's privacy,
1351580	1354480	which apparently helped her through some really hard times,
1354480	1357980	before becoming surprisingly emotional very quickly.
1357980	1365280	...we have some viewers who have been just, like, so incredibly kind and respectful of our son's privacy.
1365280	1370980	I just want to say thank you, like, that really got me through some really hard times,
1370980	1372680	and I just want to say thanks.
1372680	1377780	Like, you have no idea what that means to me,
1377780	1382380	and some of the special messages that you've sent, like, just thank you.
1382380	1383980	Thank you for the moment.
1384680	1390080	James then cuts in, well, he's cut in paying tribute to Micah's character,
1390080	1394180	informing everyone how hard she has tried throughout this whole situation,
1394180	1396480	before going into the details of the situation.
1396480	1401880	As stated elsewhere, the seriousness of their son's condition wasn't understood until he was back in the US,
1401880	1405980	and although he had been receiving therapy, the issue appears to have not resolved itself.
1405980	1408980	In fact, the treatment has only intensified in the last year,
1408980	1412280	and the prognosis from professionals was clearly not optimistic.
1412280	1415280	This upsets James to the point where he becomes emotional,
1415280	1417980	once again emphasising how much they have tried.
1417980	1421280	Micah tag-teams in and rephrases James' comments.
1421880	1425780	There's not an ounce of our body that doesn't love you over me,
1425780	1429380	and there wasn't a minute that I didn't try our hardest,
1429380	1437880	and I think what James is trying to say is that after multiple assessments,
1437880	1445280	after multiple evaluations, numerous medical professionals have felt that he needed a different fit,
1445280	1448480	and that his medical needs, he needed more.
1448880	1452280	They then bring up why they haven't spoken about this situation prior.
1452280	1455380	According to them, they were trying to protect their son's privacy,
1455380	1461480	and wanted to avoid any legal ramifications, which appears to be quite an emotional topic for Micah once again.
1461480	1467280	Micah- And that's why, like, on Instagram and stuff, I've tried to, like, let you know as little as I could,
1467280	1471980	but I couldn't tell you anymore because I didn't want to mess anything up.
1472780	1478280	This is followed by the couple repeating this, before elaborating on the nature of their content,
1478280	1482280	and indirectly responding to some of the criticism that they had been receiving,
1482280	1488280	which admittedly seemed a bit off-key for a video on such a topic, but I suppose I can see the loose connection.
1488280	1492880	Micah- Worse, it's not about me at all, but it's just, like, this journey has been,
1493680	1498480	the last couple months have been, like, the hardest thing I could have ever imagined going to,
1498480	1507680	choosing to do, because ultimately, after pouring our guts and our heart into this little boy...
1508480	1511380	But what did the criticism in question ensue?
1511880	1513780	Well, let's talk about that.
1522180	1530080	Micah- Anything that happened in the home that was hard for- that's not fair for me to put out there publicly,
1530080	1537180	that's his privacy, so we're not gonna talk about that, that's not appropriate, and that'll never be appropriate.
1537180	1542380	As we've observed throughout this video, Micah was always one to display many aspects of her life,
1542380	1545380	even ones that most families would consider invasive.
1545380	1551080	This was not out of the ordinary for the genre, however, there are further conditions which many would argue
1551080	1554080	make Micah's handling in her videos exploitive.
1554480	1558280	First of all, her son's condition. In spite of my personal reservations,
1558280	1561680	most people aren't looking to topple the whole family vlogging scene.
1561680	1565880	However, when you're dealing with a child with an already fragile background,
1565880	1571180	sticking him in front of a camera can be questionable, especially if his affliction affects his ability
1571180	1576280	to signal consent, something which many would argue is already limited in a young child.
1576680	1579380	Secondly, Micah's approach to content creation.
1579380	1582980	I spoke about the repetitive nature of her videos, and with many topics,
1582980	1586380	that could be perceived as a person returning to the source of success.
1586480	1591580	However, when the source of success is a topic more sensitive, particularly when that story isn't your own,
1591580	1595480	returning to it in a way that may seem excessive could draw in criticism.
1595480	1598880	Micah didn't just regularly talk about the topic of adoption on her channel.
1598880	1604880	She also participated in promotions, even integrating them into portrayals of her relationship with her son.
1604880	1610880	In this Instagram post, she talks about how she wouldn't trade her son for anything, sponsored by Dreft.
1610880	1617380	And last but far from least, the context that such a decision would shine on Micah's previous statements and actions.
1617380	1622380	The mother-son loyalty was a regular selling point for the channel, and people began to hypothesize that
1622380	1626880	Micah was only interested in having an adopted son for as long as it was profitable,
1626880	1630980	and the fact that this was no longer the case meant that she had decided to give him up,
1630980	1634680	in spite of all the inspirational detergent-sponsored rhetoric.
1634680	1639780	To summarize, these distractors believed that Micah Stauffer had capitalized on the profitability of such a topic
1639780	1644280	when it suited her, and threw in the towel when the costs outweighed the benefits.
1644280	1650280	This is quite a serious theory, and in many ways, it was understandable that the Stauffers wanted to set the record straight.
1650280	1654180	However, I'll add that these hypotheses were not particularly popular at the time,
1654180	1657480	especially given that people weren't sure as to the child's location.
1657480	1663080	Their primary priority should have been to clear up any ambiguity regarding their son's whereabouts,
1663080	1667580	but they can't seem to resist the temptation to explain and justify themselves.
1667580	1674180	I didn't adopt a little boy to share these things publicly.
1674180	1678380	What you're left with is this very awkward video, which only worsens as it goes on.
1678380	1681380	It feels like they are more interested in justifying themselves,
1681380	1685980	but when your justification amounts to the appeal to knowledge that the audience doesn't have access to,
1685980	1691180	then you have to rely on their trust in your own authority, which clearly didn't work with Micah and Jimothy here.
1691780	1696680	Every now and then you may have gotten like a teeny like struggle or like a hardship
1696680	1702380	when I was trying to be like really raw and real, but we haven't intentionally.
1702380	1707080	The video was designed for their own audience, people who were going to innately trust what the Stauffers said.
1707080	1711980	However, it didn't take more than a couple days for this video to begin circulating outside the fan base,
1711980	1717480	and for it to attract the attention of more skeptical viewers who found their explanations rather unsatisfactory.
1717480	1723480	99 95% of the struggles we have never publicly aired ever.
1723480	1727080	99 95. What's the difference?
1727080	1731580	The video plays out like a half baked lawyer statement read by a second rate theater actor.
1731580	1737280	It feels like they're trying to convey emotion while dancing around any details that may actually implicate them,
1737280	1741580	essentially using tears as a shield to evade further challenges to their character.
1741580	1746080	They do compose themselves a bit more towards the end, but at this point it was rather futile,
1746080	1750680	and they still continue to attempt to justify their now clearly slanted portrayal.
1750680	1757480	We may come on socials like when I, for my channel, the reason I started my channel is to be positive and to bring people positivity,
1757580	1761780	even though we're struggling and that when we talk about hugs, it's a huge win for us.
1761780	1769980	Just because I may be positive on my stories or be having fun doing something fun doesn't mean that I'm not like still horribly hurting,
1769980	1771280	and the same for Jim.
1771280	1776780	It's obvious they're quite aware of how this revelation comes into conflict with a majority of their timeline,
1776780	1779180	so Micah has done her best to explain this away,
1779180	1784380	and it's not like I would be particularly angry at the fact that they were previously hopeful and optimistic,
1784380	1790780	and that forecast has since changed, changes happen, and our expectations may be subverted.
1790780	1794180	However, the explanation just makes it worse.
1794180	1801080	With pure intent of respecting his privacy, not to give you a fake facade or to be lack of transparency,
1801080	1806980	but to respect our son's privacy, and this is all that we're okay with sharing.
1806980	1812580	Because what Micah's explanation here implies is that these challenges were apparent from ages back,
1812580	1818680	and that they just chose not to broadcast them out of respect for their son's privacy, which seems all well and good,
1818680	1824480	but at the same time, why would you consciously promote an attitude or perception that was at odds with the reality?
1824480	1830880	It's important to remember that your content may have a great influence on the decision that audience members make with regards to adopting,
1830880	1834680	and omitting such details will deceive people whether you intend to or not.
1834680	1839880	On top of this, given the degree of coverage Micah provided to the adoption journey and the post-adoption life,
1839880	1847980	the defence of privacy was hard for many to buy, particularly given the fact that many of these videos were still public at the time of this sombre upload.
1847980	1852980	This once again made these comments feel like they were using the privacy card to deflect criticism,
1852980	1858180	implying that anyone who decided to cover these antics from here on out would be disrespecting their son,
1858180	1861780	despite them being the ones who uploaded the original content.
1861780	1866880	The Stalkers obviously anticipated the incoming criticism, and questions that they would face,
1866880	1873680	however, in attempting to prematurely respond to them, they drew more attention towards the lack of consistency within their justifications,
1873680	1878880	and in turn, only appeared to give further credence to the unforgiving theory surrounding their conduct,
1878880	1885380	and catalyzing a tidal wave of backlash, focused on exposing the Stalkers and their substandard parenting skills.
1885780	1887180	Let's talk about that then.
