start	end	text
295460	298760	to pay his cell phone bill, and said that they always got along.
298760	301040	However, the owner wasn't there that night.
301040	302260	Other employees were.
302260	306400	And according to testimony from those two employees published on the Washington Post,
306400	310040	when they realized that George Floyd had used a counterfeit $20 to buy cigarettes, and that
310040	313520	he was still sitting in his vehicle across the street, they went to confront him.
313520	318760	Not only did Floyd refuse to return the cigarettes, he apparently seemed awfully drunk and not
318760	320360	in control of himself.
320360	324980	When the police finally arrived, George Floyd struggled with them as they pulled him out
324980	325980	of his car.
325980	329780	And although he was quite calm while sitting on the street talking to the officers, when
329780	333480	they decided to put him in their police car, he again resisted, which is what led to the
333480	335640	8 minutes and 46 seconds.
335640	342840	So we're talking about a man who has an extensive criminal history, who seems to have tried
342840	348640	multiple times to turn his life around, doing legitimate good in the process, but who continued
348640	354040	to commit petty theft and various other minor crimes up until his death at the hands of
354040	355440	the police officers.
355820	361220	George Floyd wasn't a saint, despite the deification he's currently receiving by a lot of progressives
361220	362220	right now.
362220	363980	But I want to make it absolutely clear.
363980	368040	It doesn't matter what George Floyd's crimes actually were.
368040	370620	He should not have been killed in the street.
370620	372900	This guy could have been a serial killer.
372900	375020	He could have been a child molester.
375020	376340	It doesn't matter.
376340	381080	It doesn't matter what his crimes were, whether large or small, because now he will never
381080	382980	be brought to justice for them.
383120	387680	Unless a suspect is actively resisting arrest, like if he has a gun and he was pointing at
387680	392680	a police officer and the cop had to shoot him or be shot, and then the suspect got killed,
392680	395080	it's regrettable, but fine.
395080	396480	That's not this case.
396480	398320	There were four officers there.
398320	399700	They had him arrested.
399700	401480	They had him restrained.
401480	405600	There were other things they could have done aside from fucking murder him.
405600	410720	Regardless of his crimes, what should have happened to George Floyd was that he be detained,
410780	416300	read his rights, arrested, brought in, provided legal counsel, and be allowed to live to see
416300	417940	his day in court.
417940	423060	And the fact that he is dead at the hands of the police is a miscarriage of justice.
423060	427900	George Floyd may not have been innocent, but he certainly didn't deserve to die.
430300	435340	Whew, that was a, that was a rough video to make, and actually based on the script that
435340	438260	I had written and the amount of evidence that I had up, I actually thought it'd be longer
438260	439260	than that.
439640	444360	Hope you don't mind me filling out the rest of the video with an announcement.
444360	447480	I know that I've been away from the SFO channel for a while.
447480	452260	The political videos have been kind of dry for the past two weeks, but I'm now back to
452260	453260	doing it.
453260	456920	The story as to why I was gone is probably just pretty boring to you guys.
456920	460400	If you've heard me talk on Discord or on my gaming stream or whatever, you've probably
460400	467880	heard it already, but basically it was a combination of being completely inundated with almost
467940	469500	too much information.
469500	474100	When you have hundreds of links or thousands of links and they have to be catalogued and
474100	478500	then turned into a workable script, you get a lot of projects that end up being started
478500	480060	but not finished.
480060	482380	And that has been a consistent problem with my workflow.
482380	489300	I have three or four videos related to the current riot situation, but every day there's
489300	494140	like, there's more sources, there's more news, and the videos become too big.
494140	499880	And I basically need to get a handle on actually nailing something down and getting it out
499880	502280	and basically putting my own perfectionism aside.
502280	505120	And I know that I've talked about this before and so have other creators, but the worst
505120	508840	part about it is that when you skip a few days trying to make the video good, there's
508840	512440	like pressure on you to make an even better video, which then leads to more time, which
512440	516280	then leads to more time before the video comes out, which then leads to it even being later,
516280	522180	and it becomes this snowballing nightmare of me being gone for two weeks and organizing
522180	525920	a dozen video topics and not actually doing any of them.
525920	530200	So basically my solution to this was to just be like, you know what, fuck it.
530200	534160	I'm doing a small video just to talk about something, just to get myself back in front
534160	539320	of the mic again, and then that wipes out one topic and basically gets me started again.
539320	543720	So this tiny video will hopefully lead to more videos in the coming days.
543720	546840	This probably just sounds dumb to you and I would completely understand it if you viewed
546840	551120	it that way, because frankly it sounds kind of dumb to me, but basically sometimes things
551120	555120	get away from me and I don't want to put out a lackluster product, so I just keep working
555120	557840	at stuff and then it just turns into a giant nightmare.
557840	562620	And ironically enough, the solution seems to be doing something that I hate to do, which
562620	568220	is put out a short video that is hyper-focused on one thing, in this case it was just George
568220	572500	Floyd's record, and allowing that to snowball me in a positive direction instead of a negative
572500	573500	one.
573500	575380	In any case, I've got an announcement to make.
575380	577860	I now have a P.O. box.
577860	584340	People have been asking for a while now, hey Dev, where or how can I mail you things?
584340	590860	And for a while I actually had my address up on a video, I've now since taken down the
590860	596580	video, ever since my local Antifa goons have been trying to find out where I live, I said
596580	601360	you know what, maybe I should take down that video that has my address in it, but basically
601360	602700	I now have a P.O. box.
602700	607140	If you want to mail me stuff, you can do so at the address on the screen.
607140	609940	I'll check it probably once a week or once every two weeks or something, I don't expect
609940	613240	to be flooded with mail or anything, but if you want to mail me something and you want
613240	616540	me to unbox it on the Weekly Sip, I can do that.
616540	619900	If you want me to just have something that you for some reason really just want me to
619900	620900	have, that's fine.
620900	624840	If you want to send me games to play on Game Boomers, sure, if it's like a physical game
624840	629540	I'll put it at the start of the pile for us to play new games with.
629540	633400	Maybe books that I can read or do reviews of, I'm down with that too.
633400	638540	Please don't mail me poison or glitter bombs or other bad things, okay?
638540	641220	I'd rather not die.
641220	647700	I mean, maybe that's an unreasonable request, but basically don't mail me stuff that'll
647700	652640	be a big mess or that'll actually be damaging to me or somebody, or that'll get me like,
652640	655460	I don't know, put on a watch list, I'm not sure.
655460	658500	But basically don't do that, okay, if you don't mind.
658500	662800	So thanks very much for continuing to support me and sticking with me, and I'll see you
662800	666320	guys in the next video, which will hopefully be tomorrow.
666320	668540	And hopefully it'll be a lot longer than this one.
668540	670640	Alright, I'm outta here.
670640	671140	I love you.
