start	end	text
453520	459280	northerners and the people in Scotland who travel from far for the demonstrations to free me
459840	466080	three or four times. The Brexit rally, London, the day for freedom, London. I'm swaying towards
467360	473120	trying to bring this to the north of England on Saturday the 23rd of February.
476480	481360	And I want you all to join me. So follow, keep following, you're going to see developments.
481840	487360	I'm sure in the coming days I can actually relax because I haven't relaxed for the last,
488800	492960	everyone would have noticed how quiet I've been. I haven't been able to do anything. I've had my
492960	497120	own problems at home. I haven't been able to, I've had my own problems with everything but I haven't
497120	501920	been able to concentrate because I've had this going on in the background and I've been planning
501920	510240	this and I put the final nail in the coffin this afternoon and I'll share it all with you.
511040	517760	But I just think it's a waste to just release it. I think why don't we have a day out where we
517760	527680	absolutely show up and let everyone know that we have evidence of what the BBC do.
527680	540240	But make sure you're available, Saturday the 23rd. I'm now going to start looking at
541600	548560	the costs to get a massive screen, a massive PA system. Journalists and friends from afar,
549520	559440	from Australia, Avi, Yemeni, get your flight booked son, to America, to Canada, Ezra, please
560320	569680	make plans. We need the world to watch and see and I'm happy. I don't want to seem like I'm gloating
569680	573840	but I've been terrified. I've been absolutely terrified of what they're trying to do to me
574480	581280	and the effect it would have on my family and my life and I hope today, today when I put the
581280	590000	final nail in the coffin when I met with Panorama, a courier was en route to their offices to deliver
590000	600800	legal documents to prevent them lying to the country, fabricating stories to the country,
601680	609360	blackmailing people to give negative and false information on me to the country.
611120	620160	Anyway, I'm gonna go and enjoy my favourite meal in my favourite restaurant and
620240	620740	and
623920	628560	to those in, to those in Panorama, the worry you have right now
630080	639200	is the worry I've had for six to eight weeks, you wankers. You absolute, you,
640800	646560	you're a disgrace to journalism and you're getting exposed.
646720	647520	That's it.
651040	656960	19,500 people watching this live, share it, share it fast, share it wide, start making your plans
656960	662400	on February 23rd. I'm actually, it's half term on Monday, I'm away with the kids, so
664720	669680	gonna need some help organizing this demo guys. Well there you have it. Make sure that this video,
669680	674240	not necessarily my copy, just any copy of it goes far and wide. I don't know what you're going to
674240	678880	any copy of it goes far and wide. I do think something big is going to be going down soon
678880	685440	and I am more than happy to use my relatively tiny platform to mirror this and try to get it
685440	691440	out there. I was going to put out a video on the whole KickVic thing in the anime localization
691440	697520	industry but I figured I'll just, I'll wait on that one. I'll give it another few weeks,
697520	702400	collect some more info because all the information doesn't seem to be out yet so I'm gonna hold off.
702400	707120	So this mirroring isn't a complete cop-out for my channel. I have been working on some things,
707120	711760	it's only a partial cop-out. Alright my friends, remember to support Tommy Robinson.
712400	717200	Let's keep our fingers crossed. Two weeks time, February 23rd and whatever it is,
717200	721040	I hope it's fucking incredible. Alright, I love you.
