start	end	text
318940	322040	mud volcanoes—many of which are active today.
322040	325540	What happens underground is also of interest in Saint Lucia, where the Caribbean nation
325540	328780	is taking the first steps towards harnessing geothermal energy.
328780	332960	Currently, Saint Lucia relies primarily on diesel generators for power, so any alternative
332960	337320	that would alleviate high energy costs is welcomed, especially one as green as geothermal.
337320	341280	The next step is figuring out viability—a project that will be greatly aided by a $22
341280	345520	million grant made by the World Bank to explore the potential of the energy source.
345520	349920	In Ecuador's most famous islands, Darwin's arch died of natural causes.
349920	354240	Just a kilometer or 0.6 miles off the coast of Darwin Island in the Galapagos, the arch
354240	357840	was a popular destination for divers and photographers.
357840	361160	Ecuadorian officials said that the bridge was brought down by natural erosion.
361160	364840	Year by year, though, erosion is becoming more of a threat and less natural, as volatile
364840	368880	weather and warming waters are intensifying the process that created many of the earth's
368880	370800	arches in the first place.
370800	373520	Another troubling trend came to a head in China.
373520	377160	Birth rates in the world's most populous country hit an all-time low since the country
377160	379880	began tabulating the figure in 1978.
379880	384040	Infamous for its one-child policy, China has began easing restrictions on family size since
384040	387720	2015, as dropping birth rates began to worry state officials.
387720	391200	This year's low watermark, though, hints that the problem may be beyond policy and
391200	394800	expected demographic shifts as the country develops, and more so a function of rising
394800	399220	cost of living and financial insecurity pushing potential parents to hold off.
399220	402320	Birds too are adapting to changing material living conditions.
402320	407000	A study of 77 non-migratory birds undertaken in Brazil has shown that each species has
407000	410180	become smaller in stature over the past 40 years.
410180	414040	This finding, in species confined to remote areas of the Amazon, has allowed researchers
414040	418720	to conclude that the shrinking is in response to the one major alteration in their environment—temperature
418720	419720	rise.
419720	422560	While the researchers haven't come to a consensus, it's hypothesized that the birds
422560	426120	are slimming down because they simply aren't required to generate the same body heat as
426120	429280	in decades prior—humans are doing it for them.
429280	434120	A decision made by Colombia's Congress gave Vicê, often referred to as African-Columbian
434120	437300	moonshine, its well-deserved moment in the sun.
437300	441560	Recognizing the liquor distilled from sugarcane by generations of African-Columbians as a
441560	447160	piece of the country's ancestral and cultural heritage is an honor, and for many, an opportunity.
447160	451260	This notoriety, experts believe, will provide an opportunity for distillers to capitalize
451260	455600	on the product, giving it the chance to follow the same trajectory as Mezcal in Mexico and
455600	458320	to create generational wealth locally.
458320	462720	While other parts of former Yugoslavia threatened to fall apart, North Macedonia celebrated
462720	467960	2021, as the year marked the 30th anniversary of its peacefully established independence.
467960	472400	A military parade through the capital of Skopje and celebrations across the country marked
472400	473400	the occasion.
473400	477620	While independent for decades, integration into the West has been a winding road as disputes
477620	481840	with Greece saw the country relinquish its original name, Macedonia, for its current
481840	483400	moniker.
483400	487200	Another milestone was reached this year when Joe Biden became the first US President to
487200	490960	acknowledge that the Armenian Genocide was, in fact, a genocide.
490960	495320	In Armenia, and across the Armenian diaspora, the news was welcomed with a tepid response
495320	499160	not because of the 106 years of separation from the event, but because the declaration
499160	501900	is, of course, merely a declaration.
501900	505580	Many see the statement as a symbolic gesture designed to test the relationship with Turkey,
505580	509540	who has yet to qualify the historic atrocity as a genocide.
509540	513980	A move that may have large repercussions caught the eye of free speech advocates worldwide
513980	518600	when Thailand's government banned the dissemination of news that quote, causes public fear.
518600	522540	The government framed the mandate as a move to limit the dangerous spread of disinformation,
522540	524260	but critics see it differently.
524260	527940	The ban, which allows the government to block individuals' internet access, conveniently
527940	533220	materialized just as criticism with the government's slow rollout of vaccines hit fever pitch.
533220	537820	For Peru's conservative right, there's been no escaping fear-inducing news in 2021,
537820	542300	as a narrow election saw the swearing in of Socialist President Pedro Castillo.
542300	546660	The rise of the rural teacher-turned-politician caught the world off guard and certainly didn't
546660	549960	sit right with the country's established power brokers, who immediately contested the
549960	553060	result and whose supporters harassed election officials.
553060	557300	Only months in, Castillo's presidency is barely holding on as his approval rating has
557340	561180	plummeted, and a possible move to impeach hangs in the balance.
561180	565320	A world record also hung in the balance this year, as spectators along an Antiguan harbor
565320	569320	anxiously awaited the appearance of Jasmine Harrison's rowboat on the horizon.
569320	572900	She and her boat eventually pulled into the waters of Antigua and Barbuda, the nation
572900	576740	that marks the finish line of the Talisker Whiskey Atlantic Challenge, and Harrison became
576740	581700	the youngest woman to row the Atlantic solo—a 70-day long odyssey that saw her thrown overboard
581700	584620	twice, and her medal tested constantly.
584620	587840	Moving to the end of their own odyssey is the Scythian gold.
587840	591560	This year, a Dutch court ruled that the trove of Crimean treasures dating back to the days
591560	594520	of the Silk Road rightfully belonged to Ukraine.
594520	598780	On display in 2014, when Russia annexed the peninsula, the fate of these cultural artifacts
598780	601780	has been in limbo for years before this ruling.
601780	605620	Russia has criticized the ruling, while Ukraine has labeled this another recognition of the
605620	608700	world's condemnation over Russia's seizure of the peninsula.
608700	611580	In Saint Kitts and Nevis, the story's apiculture.
611580	616220	Now, if you aren't a former G.O.B. champion with an expansive vocabulary, you may not
616220	618840	recognize the place nor the practice.
618840	623220	All the same, the Crimean nation of 50,000 joined an international effort to help launch
623220	625940	and support local beekeeping businesses.
625940	629500	If properly executed, the initiative will create additional jobs, bring local honey
629500	634220	and wax products to market, and help protect biodiversity by keeping pollinators, well,
634220	635220	buzzing.
635220	640260	West of where a bulk of bees is set to soon buzz, Mexican politicians and activists battled.
640260	644380	After much debate, it was announced that Mexico's 150-year-old Columbus statue was
644380	647140	to be replaced by a statue of an indigenous woman.
647140	651140	A reasonable decision at surface level, and one that recognizes two oft-overlooked groups
651140	655500	in Mexico, women, and indigenous people, some see the move as political posturing by Mayor
655500	659620	Claudia Chabon, one that wins her positive PR without actually helping the plight of
659620	662300	indigenous Mexicans or women.
662300	666260	From statues in metaphorical hot water to those physically under it, Granada announced
666260	669820	the completion of a renovation to its underwater sculpture park.
670380	673100	The repairs and cleaning of already existing sculptures were part of the project, but the
673100	678200	most exciting bit was the new 82-piece installation celebrating Grenadian culture.
678200	682600	Since its creation in 2006, the park has offered habitat for marine wildlife and served as
682600	687460	an important tourist draw—the renovation aims to maintain that positive momentum.
687460	691380	Though hard to imagine, things are getting more complicated in a country with two names
691380	692820	and three presidents.
692820	697580	Calling it a quote, existential threat, one top American diplomat flew to Bosnia-Herzegovina
697580	701980	to coax Bosnian Serb leader Milorad Dodik to lighten his separatist rhetoric that, if
701980	705980	acted on, would potentially nosedive the nation and destabilize the region.
705980	710580	The epicenter of ethnic violence in the mid-1990s that took painstaking negotiations to quell,
710580	715060	a separatist move like the one Dodik threatens would set the region back decades.
715060	719860	If nothing else good came of it, the pandemic offered zoo animals a well-earned rest.
719860	724500	In Sri Lanka, where zoos closed in March of 2020 and have only briefly opened since, animals
724500	728540	have taken the newfound peace and quiet to deeper relationships and spend a lot of time
728540	729540	in bed.
729540	733940	The result was a baby boom, as some species—the black swan and white peacock—made it in
733940	738260	Sri Lankan zoos for the first time ever, while others such as lions have accelerated their
738260	741620	output in lieu of nosy onlookers.
741620	745700	Perhaps the world could have used a few more nosy onlookers in the Seal of Oman this year,
745700	749960	as noted not-friends Iran and the US offered wildly different accounts as to what really
749960	753700	happened when Iran seized an oil tanker just off its coast.
753700	757100	Cuban officials claim that the US had taken their tanker before their successful naval
757100	761380	assault reclaimed the ship, while the US officials say that it was a Vietnamese tanker that Iran
761380	762500	had seized.
762500	766640	Regardless of who's telling the truth, this most recent rift offers a reminder of just
766640	770500	how rocky the relationships between the two nations remain.
770500	772780	Cuban officials wouldn't be fooled twice this year.
772780	776660	After the largest protests in 30 years caught them off guard in July, the government made
776660	780000	sure to stamp out the next protest before it even started.
780000	784600	As news spread of a potential pro-democracy, freedom of expression demonstration, the state
784600	788080	didn't let noted protestors leave their homes, arrested congregators, and released
788080	792760	media claiming that protests were an attempt of regime change by the hands of the US.
792760	796960	One European country has proved especially welcome to Afghan refugees, and it's one
796960	798680	of the continent's poorest.
798680	802960	Albania, bolstered by a country familiar with and receptive to immigrants, pledged to take
802960	805720	in as many as 4,000 Afghans.
805720	810360	The nearly 700 that made it to the coastal nation were put up in beachside resorts.
810360	814600	Albania is likely just a year-long stop for refugees as they seek to secure visas to countries
814600	817960	that offer more opportunity, but Albania has made it clear that they're more than welcome
817960	820240	to stay should they want to.
820240	824280	Michael B. Jordan understands first-hand the baggage that comes with a name.
824280	828120	Perhaps that's why the actor was willing to change the name of his new rum brand, initially
828120	832480	called Juvert, once Trinidad and Tobagoans took offense to his trademarking the term
832480	835280	that refers to the opening of their famed Carnaval.
835280	839280	Labeling the act as cultural appropriation, thousands from Trinidad and Tobago signed
839280	843840	an online petition to protect and respect a word that means so much to their culture.
843840	847440	The coca de mer, a palm tree that produces the world's largest and, subjectively the
847440	850920	most inappropriate seed in the world, only exists in Seychelles.
850920	855700	In fact, the tree only grows on two of the archipelago's 115 islands while the rare
855700	860640	seed, sold mostly to bemused tourists, fetches up to $260.
860640	864800	Beloved by islanders, heavily regulated by the government, and yet still endangered,
865320	868880	Seychelles is taking a new approach to conserving the tree by putting seeds in the hands of
868880	869880	locals.
869880	873060	Those interested in growing the tree on their property can apply for the honor and must
873060	877280	prove they have enough room and the right soil for the palm to take off.
877280	881500	Sending mail to the Chagos Archipelago became a bit more difficult this year.
881500	884960	Recognizing Mauritius' sovereignty over the chain of islands that's now one of Britain's
884960	889180	last and most controversial colonial holdings, the UN's postal union decided it would no
889180	893360	longer recognize postage stamps issued by the British Indian Overseas Territory of the
893360	894360	UK.
894920	897940	This move adds ever so slightly to the pressure on Britain to leave the chain and represents
897940	902040	another baby step towards returning home for Chagossians forcibly relocated to Mauritius
902040	903600	decades ago.
903600	907440	Cristiano Ronaldo couldn't wait to get home after a controversial call in Serbia cost
907440	910840	him and his country important World Cup qualifying points.
910840	915240	However, throwing his captain's armband down in disgust as he exited the pitch unintentionally
915240	920680	did a world of good for a six-month-old Serbian boy with spinal muscular atrophy.
920680	924520	Added to a charity group who then auctioned off the armband, Ronaldo's frustration resulted
924520	930720	in a $71,000 haul—money which went directly to the six-month-old's treatment.
930720	934380	In Kuwait, things aren't looking quite as dire for those nearing the other end of the
934380	938600	age spectrum as the country's legislator reversed a ban on employing expatriates over
938600	940160	the age of 60.
940160	944040	Struck down because it had no legal basis, the ruling serves as just a respite for the
944040	948080	nation's expat population, who have been leaving by the thousands as the state continues
948080	952280	to push for the development of its domestic workforce through its years-long Kuwaitization
952280	953280	project.
953280	957200	A more substantial legal ruling was recorded this year in Malaysia, as the country's
957200	962080	highest court ruled that the Islamic provision that banned same-sex acts was unconstitutional.
962080	967160	LGBTQ advocates have called the ruling historic, as the country experienced an uptick in homophobic
967160	969120	sentiment in recent years.
969120	973640	This ruling, though, does not legalize same-sex acts, as a civil law from Britain's colonial
973640	976680	era banning those is still on the books.
976680	980840	Costa Rica earned some well-deserved national attention, but the country was named one of
980840	985280	the five winners of the Earthshot Prize—a global sustainability effort spearheaded by
985280	987800	Prince William and Kate Middleton.
987800	992540	Financed largely by taxes on fossil fuels, Costa Rica has handed more than $500 million
992540	996740	to landowners over the past 20 years to protect forests and watersheds.
996740	1000120	The effort has largely reversed deforestation in the country.
1000120	1004460	While the prize money is nice, the international recognition serves as a proof of concept for
1004460	1009000	other nations, and a pat on the back for forward-thinking Costa Rica.
1009000	1011940	Forward-thinking was the praise Georgia thought it might reap when the country broke ground
1011940	1015580	on its, quote, hyper-modern Parliament building a decade ago.
1015580	1020220	Today, though, it sits empty, and its glass windows meant to signal government transparency
1020220	1021640	gather dust.
1021640	1025180	Done in by its distance from the capital and the new political regime's distaste for
1025180	1029740	it, the building was abandoned in 2018, then put up for sale through May of 2021, when
1029740	1032940	the government finally gave up on finding a buyer.
1032940	1037660	As Georgia gave up on its governmental greenhouse, Oman announced their aim to build a massive
1037660	1039340	green hydrogen plant.
1039340	1043420	Oman's following the forward-thinking theme by working to smooth an impending economic
1043420	1048700	transition as 85% of the country's GDP is generated from oil and gas—resources which
1048700	1050740	the country is quickly running out of.
1050740	1054620	Powered by wind and solar, it's hoped that the $30 billion project will be producing
1054620	1057980	and exporting renewable energy at full capacity by 2038.
1057980	1062140	In the very same year that Barbados ended symbolic ties with the Queen of England and
1062140	1067340	became a republic, the nation's most famous export, Rihanna, became a national hero.
1067340	1071540	Well, technically the artist, entrepreneur, and proud Bajan has been a national icon in
1071540	1075540	the country for more than a decade, but this year her legendary status became official
1075540	1079300	when the new republic's prime minister designated her a national hero.
1079300	1083340	Already an ambassador for the Caribbean country, and recently named the world's richest female
1083340	1087520	musician, it seems that Rihanna's reign just won't let up, and Barbados is all the
1087520	1089140	better for it.
1089140	1094140	At the other end of the Caribbean, three Cubans survived 33 days on a barren Bahamian island
1094140	1096540	before being rescued by the US Coast Guard.
1096540	1100660	After capsizing at sea, likely in an attempt to flee Cuba, the three washed up on one of
1100660	1105720	the least hospitable Bahamas, surviving on coconut water, conch shells, and rats.
1105720	1109480	After receiving brief medical attention in Florida, the resourceful survivors were handed
1109480	1112420	over to US Immigration and Customs Enforcement.
1112420	1115500	This isn't the first time the Bahamas have found itself as the meeting point between
1115500	1119980	Cuban defectors and the US, as a similar rescue took place a few islands over, not months
1119980	1121340	before this one.
1121340	1125180	The Bahamas have hardly been the focal point for dangerous American migrations, though.
1125180	1130180	It's been a record-breaking year for Panama immigration officials as a whopping 70,000
1130180	1134040	migrants from around the world have passed through the Darien Gap and into the country.
1134040	1138660	Such incredible numbers making their way through the undeveloped, densely forested, and crime-riddled
1138660	1143120	route with no formal roadways has pushed Panamanian and Colombian officials to begin regulating
1143120	1148000	the number of entrants into the Darien Gap—potentially a first step in making the journey safer for
1148000	1150280	the desperate migrants.
1150280	1153600	International collaboration was the context that informed an embarrassing development
1153600	1154840	in Bulgaria.
1154840	1159920	Led by the US Army, the NATO military exercise called Swift Response brought together 7,000
1159920	1163280	paratroopers from ten member nations for some joint practice.
1163280	1167480	Swift Response, though, quickly became seriously regrettable when American soldiers accidentally
1167480	1172400	left the training zone and barged into and cleared out a Bulgarian sunflower oil factory.
1172400	1176640	The factory has since filed a lawsuit while the US Embassy, for its part, has apologized
1176640	1178400	for the mistake.
1178400	1182160	Netflix further expanded its reach when it greenlit the company's first feature-length
1182160	1184020	film shot in Uruguay.
1184020	1188200	The company's VP of Latin American Content has hailed the project as an exciting opportunity
1188200	1190280	to highlight the creative talent in the country.
1190280	1194400	While it's unlikely that viewers will recognize names when the credits roll, the film, named
1194400	1198680	Togo, will fit right in in the current cinematic canon as the crime revolves around street-level
1198680	1201440	drug trafficking and organized crime.
1201480	1205640	Following the appearance of mysterious metallic monoliths across the American West and in
1205640	1209920	Romania, a similar structure appeared in southwest Turkey, but this one came with a message in
1209920	1214120	ancient Turkish—quote, look at the sky and you will see the moon.
1214120	1217480	Residents didn't have to wait long on an explanation as to the origins of the structure
1217480	1221440	and its innocuous truism, though, as only days after its discovery, President Erdogan
1221440	1225080	used the monolith as a background when he announced the country's new space program
1225080	1230000	and ten-year vision, proving the monolith's function as an eye-rolling gimmick.
1230040	1233800	By overlooking tradition at the Tokyo Olympics, one sprinter, rather than running for her
1233800	1236040	country, ran away from it.
1236040	1239440	Accusing her coaches of negligence before being pulled from her event and pressured
1239440	1244040	to return home to Belarus, Kristina Sayu-Muskaja fled to the Polish embassy where she was granted
1244040	1245660	a humanitarian visa.
1245660	1250240	The incident exemplifies the mounting pressure on Belarusian public figures under the country's
1250240	1254280	increasingly authoritarian government as she joins a growing list of athletes, coaches,
1254280	1258520	and high-profile Belarusians that have faced job loss, arrest, or imprisonment when voicing
1258520	1261800	discontent with the government in the past two years.
1261800	1265620	State overreach is also the fear in Russia, as the Moscow Metro has implemented a new
1265620	1269260	method of payment at over 240 stations called FacePay.
1269260	1273600	As the program's name suggests, Moscow commuters can now leave their phone and wallet at home
1273600	1275800	and simply smile for the camera to board the train.
1275800	1279560	In a country where governmental transparency is hard to come by and facial recognition
1279560	1283880	has been allegedly used to identify protestors, FacePay has human rights groups and dubious
1283880	1287780	citizens concerned by the project's potential ulterior motives.
1287780	1291500	In another former Soviet state, government officials made a statement as to where their
1291500	1296220	current allegiances lie when they kicked out an outspoken US-Russian dual national.
1296220	1300260	Receiving a letter notifying he was barred from entry into Kazakhstan, Gene Bunnan, who
1300260	1304460	founded a victim's database to track the incarceration of Uyghurs in western China,
1304460	1308680	serves as an example as to how closely Kazakhstan has come to align itself with China, not only
1308680	1313260	turning a blind eye to what the US and UN have come to define as genocide, but now seemingly
1313260	1316860	helping to quiet dissent within its own borders.
1316940	1320560	While some bonds are strengthening in Central Asia, others in the Pacific are beginning
1320560	1321700	to crumble.
1321700	1326060	The result of a vote on the new Secretary-General for the Pacific Islands Forum was the last
1326060	1329740	straw for the tiny Micronesian country of Palau, who announced they'd be leaving the
1329740	1330740	organization.
1330740	1334740	The coalition long had an informal tradition of rotating its Secretary-General position
1334740	1339640	between Micronesian, Polynesian, and Melanesian politicians, but the election of a Cook Islands
1339640	1343720	politician was a break from convention that left Micronesian nations like Palau and other
1343720	1347240	small island states that would follow their lead, feeling slighted and voiceless in the
1347240	1349400	organization's proceedings.
1349400	1353140	Trophy hunting of large carnivores is banned in Romania, but that didn't stop Prince
1353140	1357520	Emmanuel von Unzerlichtenstein of Austria from shooting the country's, and potentially
1357520	1360160	the European Union's, single largest brown bear.
1360160	1363880	While the Prince had authorization from the Romanian government to hunt a female nuisance
1363880	1368640	bear causing problems for a small farm town, he managed to bag the massive 17-year-old
1368640	1373000	Arthur, whether by accident or intentionally, is under investigation.
1373000	1377060	In another mountainous Eastern European country, construction crews put the finishing touches
1377060	1380500	on a state-of-the-art highway that cuts through rugged Montenegro.
1380500	1384140	Rather than celebrating, though, residents are beginning to ask questions about the road's
1384140	1385500	one billion dollar price tag.
1385500	1389880	The road only connects a few small communities, including the town at its terminus, Matasevo,
1389880	1391980	home to a population of 15.
1391980	1396700	An early Belt and Road project built by Chinese crews, Montenegro's finances are now seriously
1396700	1400560	strained by the road that really doesn't serve much of a purpose.
1400560	1404720	The people of Brunei are hoping for more sage decision-making from the new CEO of the
1404720	1409240	nation's largest financial institution, Bank Islam Brunei Dar Es Salaam.
1409240	1413940	Hij Nouriani will be the first female CEO of the bank that manages $10 billion of assets
1413940	1418060	and has expanded across Southeast Asia and into the Middle East in recent years.
1418060	1422700	After naming three women to top positions in 2019, the move follows an empowering trend
1422700	1425660	at the bank in the traditionally conservative country.
1425660	1430540	In Argentina, a 30-year-old confirmed an age-old maxim—if it's too good to be true, then
1430540	1432320	true, it usually is.
1432320	1436260	Searching for an explanation for a momentary Google outage, Nicolas Corona found that the
1436260	1442400	domain google.com.ar had expired, and that he could buy it for a modest $2.60.
1442400	1446380	The Argentine quickly scooped up the domain that, if everything broke his way, could be
1446380	1448200	worth millions.
1448200	1451920	The domain didn't prove a golden ticket, though, but a mistake as Google's ownership
1451920	1457440	hadn't lapsed, but in the end, Corona came out of the situation a few dollars lighter.
1457460	1460300	And a country that's been in the headlines for all the wrong reasons in the past few
1460300	1463000	years has emerged a more positive story.
1463000	1467440	Rolls-Royce and Qatar announced a multi-year, multi-billion dollar partnership aimed to
1467440	1469600	foster green technology companies.
1469600	1473880	The partnership will build two campuses, one in each country, create an estimated 1,000
1473880	1477920	jobs, and hopefully provide the resources and facilities for sustainability-oriented
1477920	1480200	startups to take off.
1480200	1485180	Prosecc and Prosecco are two different types of wine with two different names.
1485180	1489860	Almost how different the names are, though, has Croatia and Italy at loggerheads.
1489860	1493200	Croatia has sought to trademark the name of their Prosecc with the European Commission
1493200	1497540	under the assumption that consumers would be able to differentiate it from Italian Prosecco.
1497540	1501460	Italian wine aficionados think differently, and are fighting the move on account of potential
1501460	1502500	confusion.
1502500	1506720	Italians also see the effort as an attack on Italian products more broadly, as Prosecco
1506720	1513100	is a denomination of controlled origin—a wine that only comes from a specific region.
1513100	1518180	The world's largest mammal, the blue whale, only feeds in a few specific regions—one
1518180	1520780	of which is off the coast of Chilean Patagonia.
1520780	1524820	Unfortunately for the endangered species, the water is also teeming with fishing vessels
1524820	1529000	working the busy salmon farming industry, with up to 1,000 boats a day passing through
1529000	1530300	the feeding grounds.
1530300	1534500	This traffic has led to a handful of fatal collisions between boat and blue whale.
1534500	1538420	With the regional population estimated to be only in the hundreds, conservationists
1538420	1542820	are scrambling to figure out a compromise that gives the whales a bit more room.
1542860	1547300	Bahrain is keen on finding a bit more room, too—so keen, in fact, that the archipelago
1547300	1551140	nation announced plans to expand its landmass by 60%.
1551140	1555020	The island-building initiative will enlarge Bahrain's footprint, construct five new
1555020	1559260	cities, and, the government hopes, attract billions in foreign investment.
1559260	1564340	The project is set to build out tourist attractions, a sports city, and a commercial zone.
1564340	1569380	From sports cities to sports washing, it was a big year for professional athletics in Saudi
1569380	1570380	Arabia.
1570380	1574600	Despite its high-profile, highly controversial takeover of Newcastle United, the country
1574600	1578320	also announced a partnership between Gulf Saudi and the Asian tour that'll keep a
1578320	1582740	Saudi stomp on Asia's preeminent Gulf circuit and provide prize funding for a decade to
1582740	1583740	come.
1583740	1587540	While a quieter development than the Newcastle deal, many denounced the move as another attempt
1587540	1591820	to move conversation and attention away from the country's human rights record with glitz
1591820	1593280	and games.
1593280	1597660	Issues with human rights records will be impossible to miss if the Chinese Fudan University is
1597660	1600980	to follow through with building a campus in Budapest, Hungary.
1600980	1604260	Many of the city's population oppose the project, and the city's mayor has called
1604260	1607660	it an instance of, quote, Chinese influence buying.
1607660	1611540	Residents are becoming increasingly creative in their pushback, recently renaming nearby
1611540	1615360	streets Uyghur Martyrs, Dalai Lama, and Free Hong Kong Road.
1615360	1619700	One car skipped the streets entirely on its way from the Nitra Airport in Slovakia to
1619700	1624580	that in Bratislava—instead, the prototype flew the 35-minute route.
1624580	1629620	For Klein Vision's aircar, it was the 142nd landing, but an important first too as the
1629620	1633460	car successfully transitioned into normal car mode in just minutes.
1633460	1637160	While behind on the timeline that science fiction authors envisioned, flying cars are
1637160	1641260	slowly coming around with Klein, Hyundai, and GM leading the way.
1641260	1645060	Portugal's parliament pushed into the future of labor when it passed progressive measures
1645060	1647460	to protect its increasingly online workforce.
1647460	1651960	In response to the shift to working from home, new laws bar employers from contacting employees
1651960	1655760	during off-hours, allow parents of children under eight to work from home without bosses'
1655760	1659820	approval, and require employers to pitch in on employees' electricity costs.
1659820	1663240	The move comes in response to the pandemic, but also as an effort to protect Portugal's
1663240	1667960	reputation as an attractive place for digital nomads to set up shop.
1667960	1672000	Finding the remains of a different sort of nomad in Latvia cast doubt on previous theories
