start	end	text
461220	465360	The US Department of Energy commissioned a study on how to communicate the danger into
465360	466580	the far future.
466580	471560	The key is to create a message that conveys how uninteresting, how unimportant, and how
471560	473740	dangerous nuclear waste is.
473740	476260	They settled on the following text.
476260	478460	Sending this message was important to us.
478460	481480	We considered ourselves to be a powerful culture.
481480	486220	This place is not a place of honor, no highly esteemed deed is commemorated here, nothing
486220	487740	valued is here.
487740	490760	What is here was dangerous and repulsive to us.
490760	493080	This message is a warning about danger.
493080	497580	The danger is in a particular location, it increases towards the center, the center of
497580	501900	danger is here, of a particular size and shape, and below us.
501900	505540	The danger is still present in your time as it was in ours.
505540	508240	The danger is to the body and it can kill.
508240	511300	The form of the danger is an emanation of energy.
511300	516080	The danger is unleashed only if you substantially disturb this place physically.
516080	519680	This place is best shunned and left uninhabited.
519680	524300	The idea would be to translate a message like this into every United Nations language—Arabic,
524300	526980	Chinese, English, French, Russian, and Spanish.
526980	531060	There's a reasonable hope that, at least in the next couple thousand years, one of
531060	532740	those languages would be understood.
532740	537420	But in the scope of hundreds of thousands of years, there's just little expectation
537420	539100	that these languages would survive.
539100	543260	There's not even a reasonable expectation that humans will survive.
543260	547780	So you need to convey the same message without language.
547780	552920	What the study suggests is to further push the message by building a landscape that conveys
552920	553920	danger.
553920	558220	It could be a scene of thorns, or spikes, or forbidding blocks.
558220	563300	To satiate the discoverer's curiosity, it's also suggested to add monoliths explaining
563300	566080	the history of the site through pictographs.
566080	570920	Also included would be images like this, engraved in stone, conveying that the substance has
570920	575480	danger that would be passed onto humans if touched, but the difficulty of this is that
575480	580300	it very well might not be humans exploring earth 100,000 years from now.
580300	585360	It could be a species that doesn't recognize the likeness of what might be a long, extinct
585360	586360	species.
586360	591420	What some have suggested is to just let the site be forgotten, to not mark it at all,
591420	597000	to just seal it up and leave, but having something that significant disappear isn't simple.
597000	602020	The site in Finland is designed to not need security or oversight, but its current location
602020	606280	is very well documented in a potentially irreversible way.
606280	611260	With books and brains and the internet, records of the site might exist until at least the
611260	613220	end of human civilization.
613220	620460	To truly be forgotten, to truly be left as part of nature, so too must humans be forgotten.
620460	625000	If you want to learn about clean energy or anything else, you should try Brilliant.
625000	630040	They have a fantastic course on solar energy complete with approachable explanations, straightforward
630040	632280	graphics and thought-provoking puzzles.
632280	636460	I've really been enjoying Brilliant because their courses do a great job of providing
636460	640740	an overview of complex topics in a way that anyone can understand.
640740	645720	As a Wendover Productions viewer who enjoys learning or is serious about science, Brilliant's
645720	649640	interactive puzzles will help you explore all kinds of interesting stuff.
649640	653340	If you want to check them out, head over to brilliant.org.
653340	657360	The first 500 who do and sign up will receive 20% off.
657360	662360	I absolutely suggest that you give Brilliant a try because it's truly a great website
662360	665440	and doing so helps make Wendover Productions possible.
