start	end	text
282200	287640	it was predicated under the assumption that he had some sort of ulterior motive.
287640	293560	Like he was making videos for money or attention or simply to take advantage of people
293560	295080	or because he was lazy.
295080	300920	But never once did I consider that this guy might just be some fool with a genuinely good heart
300920	306280	who somehow stumbled his way into this position of influence by just sheer dumb luck.
306920	310760	And the more I thought about it, the more I realized that Behind the Meme
310760	316440	this whole time might have just been some naive guy with nothing but good intentions.
317000	322920	I've just become so used to the idea that YouTubers are disingenuous people,
322920	327880	that they all carry around this fake persona where they do nothing but pander to fans
327880	331640	and market themselves and help their personal brand
331640	336920	and wheel and deal behind the scenes to make sure that their channel makes as much money as possible.
336920	341480	And I never considered the possibility that perhaps Behind the Meme isn't any of those things
341480	346280	and what he does and says in his videos is just honestly how he is in real life.
346280	350200	And the more I think about it, the more I believe that it's actually true.
350200	354360	I mean, Behind the Meme doesn't act like other YouTubers.
354360	355640	And with that being said,
355640	360520	the first thing that comes to mind is that he has done no networking whatsoever.
360520	364520	He has never ever spoken to anyone from the meme community
364520	366920	or even the YouTube community for that matter.
366920	371240	He never buttered himself up to any bigger YouTuber when he was trying to get popular.
371240	375800	He literally did everything by himself without any other YouTuber's help or approval.
376440	377880	And when I think of his videos,
378680	382280	even though they tend to carry the appearance of gimmicky clickbait,
382280	386840	he just doesn't seem to employ the same tactics that other sleazy YouTubers use
386840	390920	when they're trying to game the system and only care about views and money.
390920	392920	Sure, his videos may seem padded out,
392920	396840	but he never seemed to stretch all of them out to 10 minutes to get more ad breaks.
396840	401000	He didn't upload every day trying to soak in as many views as possible.
401000	403240	He never really shilled out merchandise.
403240	406200	He never did scammy gift card giveaways.
406200	408840	He didn't do any of that stuff that most YouTubers do
408840	411240	when they only care about money and attention.
411240	414360	It seems like from all the actions of his YouTube career,
414360	420440	Behind the Meme may have just been a guy who simply took satisfaction from making people happy.
421080	425560	And I know his latest series of videos look really bad for him.
425560	429320	But the more I look into it, the more I believe it's true
429320	435400	that Behind the Meme is just a clueless guy with no self-awareness
435400	438760	who was genuinely trying to spread a positive message.
438760	440760	And I don't really know how to feel about that.
440760	442840	He's probably gonna get hammered for this.
442840	445480	People are legitimately gonna hate him for this video.
445480	446840	I guess I just want to say this.
447560	451080	A lot of you out there may really want to hate Behind the Meme for this incident.
451080	452600	And I'm here to say don't.
453400	454440	Don't hate the guy.
454440	455480	Take it from me.
455480	459160	A guy who many people view as Behind the Meme's worst enemy.
459160	464120	His videos might be mediocre and dumb and really poorly thought out,
465160	467000	but it's just not worth hating the guy.
467560	470680	I said this at the beginning of the Behind the Meme video and I'll say it now.
471080	472120	Enough is enough.
472120	476360	It's time to finally put this issue to rest and leave Behind the Meme alone.
